id_achat,id_client,date_achat,montant,produit
14534,922,2025-08-03 11:07:55,30.64,Laptop
14535,922,2025-10-25 22:03:20,449.88,Tablet
14536,922,2025-03-09 04:03:54,443.39,Speaker
14537,922,2025-02-05 23:36:38,124.26,Webcam
14538,922,2025-05-10 11:00:34,227.79,Monitor
14539,922,2025-05-27 16:13:29,99.1,Laptop
14540,922,2025-02-13 01:59:35,164.62,Charger
14541,922,2025-12-27 21:19:01,284.23,Webcam
14542,922,2025-03-14 01:37:05,370.32,Speaker
14543,922,2025-05-16 15:29:09,445.68,Tablet
14544,922,2025-04-12 19:06:03,446.43,Tablet
14545,922,2025-10-24 22:19:57,40.45,Headphones
14546,922,2025-07-18 10:39:17,83.86,Speaker
14547,922,2025-04-10 14:58:02,416.99,Laptop
14548,923,2025-06-24 22:01:49,490.62,Tablet
14549,923,2025-02-16 10:55:03,216.48,Charger
14550,923,2026-01-07 03:54:59,281.17,Monitor
14551,924,2025-06-02 16:47:44,213.82,Mouse
14552,924,2026-01-17 14:32:34,189.18,Charger
14553,924,2025-10-18 03:27:58,168.78,Monitor
14554,924,2025-11-25 04:05:53,250.62,Laptop
14555,924,2025-11-22 01:00:06,423.87,Mouse
14556,924,2025-08-14 14:05:13,411.05,Laptop
14557,924,2025-08-01 02:17:02,326.9,Monitor
14558,924,2025-04-10 06:10:57,225.58,Monitor
14559,924,2025-06-16 15:04:07,459.24,Keyboard
14560,925,2025-11-10 14:07:05,187.28,Headphones
14561,925,2025-06-25 12:54:24,231.99,Webcam
14562,925,2025-03-15 17:03:44,350.49,Webcam
14563,925,2026-01-10 17:59:59,252.46,Speaker
14564,925,2025-07-10 05:21:25,137.83,Webcam
14565,925,2025-02-20 00:32:51,11.77,Charger
14566,926,2025-04-14 16:21:28,214.12,Webcam
14567,926,2025-10-15 10:39:38,239.37,Laptop
14568,926,2025-06-04 19:23:15,497.06,Phone
14569,926,2025-08-06 07:48:42,79.72,Charger
14570,926,2025-10-27 06:10:16,261.84,Charger
14571,926,2025-09-10 05:59:26,232.34,Tablet
14572,926,2025-06-25 02:31:33,277.42,Tablet
14573,926,2025-08-29 02:52:10,205.45,Laptop
14574,926,2025-04-25 16:15:17,399.83,Tablet
14575,927,2025-04-11 13:21:10,400.36,Tablet
14576,927,2025-06-06 13:48:18,447.85,Phone
14577,927,2025-04-24 09:00:58,356.65,Mouse
14578,927,2025-11-26 11:49:45,136.01,Webcam
14579,927,2025-09-17 15:59:52,23.15,Keyboard
14580,927,2025-02-12 20:00:03,105.98,Webcam
14581,927,2025-10-20 22:09:04,46.52,Speaker
14582,927,2025-01-23 03:46:30,471.34,Laptop
14583,927,2025-09-20 18:05:29,174.0,Mouse
14584,927,2025-05-30 01:17:47,275.95,Laptop
14585,927,2025-08-19 21:03:46,399.5,Phone
14586,927,2025-05-25 08:27:28,348.09,Mouse
14587,927,2025-12-25 18:00:41,195.22,Webcam
14588,927,2025-11-08 03:51:41,485.01,Charger
14589,927,2025-12-13 05:19:02,420.68,Phone
14590,927,2025-07-06 11:14:08,80.73,Charger
14591,927,2025-02-24 11:33:52,266.61,Phone
14592,928,2025-06-11 19:31:26,95.36,Monitor
14593,928,2025-09-23 04:13:54,75.43,Keyboard
14594,928,2025-05-13 18:09:28,126.73,Keyboard
14595,928,2025-07-14 07:08:57,339.4,Monitor
14596,928,2025-10-05 21:51:25,50.77,Mouse
14597,928,2025-04-26 01:14:31,397.98,Phone
14598,928,2025-02-22 18:33:34,292.63,Phone
14599,928,2025-09-30 02:04:08,488.78,Speaker
14600,928,2025-05-30 05:28:48,343.65,Speaker
14601,928,2025-12-20 16:27:39,19.66,Webcam
14602,928,2025-06-19 05:41:51,11.35,Phone
14603,928,2025-12-05 00:15:08,240.93,Speaker
14604,928,2025-06-15 06:03:48,391.93,Mouse
14605,928,2025-04-23 08:54:56,248.09,Phone
14606,928,2025-09-04 12:02:18,189.84,Laptop
14607,928,2025-07-28 15:50:02,244.97,Phone
14608,928,2025-08-29 00:32:17,365.02,Laptop
14609,928,2025-04-02 14:31:34,240.93,Monitor
14610,928,2025-06-08 01:34:56,38.53,Headphones
14611,928,2025-06-04 01:06:14,120.22,Speaker
14612,928,2025-11-23 03:26:10,293.7,Webcam
14613,928,2025-12-27 01:45:14,302.58,Webcam
14614,928,2025-03-06 07:46:28,352.7,Monitor
14615,928,2025-02-28 17:17:39,212.02,Laptop
14616,928,2025-06-16 21:44:39,170.49,Phone
14617,928,2025-05-13 02:06:46,54.88,Charger
14618,928,2025-04-25 23:16:34,463.33,Laptop
14619,928,2025-06-21 23:26:23,341.38,Laptop
14620,928,2025-10-11 00:44:11,409.47,Webcam
14621,929,2025-09-15 15:10:46,371.09,Laptop
14622,929,2025-02-05 22:24:24,365.99,Laptop
14623,929,2025-10-03 17:20:22,192.39,Tablet
14624,929,2025-03-13 10:39:27,180.53,Monitor
14625,929,2025-12-11 23:09:54,287.02,Tablet
14626,929,2025-08-05 16:54:31,346.18,Headphones
14627,929,2026-01-09 04:43:33,354.63,Charger
14628,929,2025-04-23 14:16:44,96.06,Phone
14629,929,2025-07-22 12:30:20,15.86,Tablet
14630,929,2025-07-28 04:47:41,313.85,Webcam
14631,929,2025-03-31 23:07:52,188.59,Charger
14632,929,2025-07-16 20:24:50,397.37,Webcam
14633,929,2025-01-31 08:03:21,141.82,Webcam
14634,929,2025-12-18 13:04:05,340.48,Keyboard
14635,929,2025-03-22 21:55:59,323.6,Charger
14636,929,2025-08-19 22:27:26,216.91,Charger
14637,929,2025-09-08 06:37:05,434.86,Webcam
14638,929,2025-07-03 05:09:02,376.6,Monitor
14639,930,2025-11-13 18:23:32,382.44,Keyboard
14640,930,2025-09-29 21:21:57,84.16,Charger
14641,930,2025-06-16 06:38:23,384.14,Monitor
14642,930,2025-06-28 13:37:44,337.79,Tablet
14643,930,2025-01-22 05:08:26,37.52,Phone
14644,930,2025-06-02 15:31:54,208.19,Phone
14645,930,2026-01-10 09:36:39,181.12,Headphones
14646,930,2025-04-27 05:47:54,226.0,Laptop
14647,930,2025-05-14 22:55:34,471.17,Keyboard
14648,930,2025-03-30 04:03:17,55.53,Headphones
14649,930,2025-08-10 19:46:23,126.79,Charger
14650,930,2025-02-21 07:41:13,386.0,Webcam
14651,930,2025-06-16 01:59:08,396.81,Mouse
14652,930,2025-11-29 21:28:01,373.36,Charger
14653,930,2025-04-29 09:11:13,229.17,Speaker
14654,930,2025-04-29 23:30:57,66.45,Mouse
14655,930,2025-02-16 01:40:57,385.89,Laptop
14656,930,2025-12-03 16:27:29,420.37,Keyboard
14657,930,2025-10-21 02:37:59,178.32,Phone
14658,930,2025-10-12 15:05:27,406.08,Webcam
14659,930,2025-06-29 11:31:38,157.58,Laptop
14660,930,2025-02-19 02:54:01,401.97,Speaker
14661,930,2025-02-02 23:19:58,156.15,Mouse
14662,930,2026-01-02 07:38:10,262.94,Phone
14663,930,2025-03-02 02:40:21,144.77,Charger
14664,930,2025-09-19 12:27:23,310.01,Speaker
14665,930,2025-10-17 21:56:49,38.57,Keyboard
14666,931,2025-07-18 18:00:19,206.38,Monitor
14667,931,2025-05-25 23:06:59,369.89,Keyboard
14668,931,2025-09-23 20:25:14,227.66,Monitor
14669,931,2026-01-01 16:11:07,172.04,Charger
14670,931,2025-04-09 21:45:28,312.43,Speaker
14671,931,2025-05-30 09:40:23,224.0,Tablet
14672,931,2025-08-16 07:52:37,136.63,Headphones
14673,931,2025-12-25 02:53:11,165.5,Webcam
14674,931,2025-12-04 03:02:15,370.95,Phone
14675,931,2025-09-23 22:21:16,57.61,Phone
14676,931,2026-01-12 07:35:41,54.36,Laptop
14677,931,2025-05-16 18:03:38,456.41,Speaker
14678,931,2025-06-28 11:09:49,192.25,Phone
14679,931,2025-12-08 01:10:42,481.46,Monitor
14680,931,2025-05-03 13:02:41,211.08,Mouse
14681,931,2025-02-06 00:53:22,449.56,Charger
14682,931,2025-06-14 08:55:07,281.41,Keyboard
14683,932,2025-03-09 17:19:35,118.96,Tablet
14684,932,2025-02-03 22:44:30,47.42,Keyboard
14685,932,2025-04-03 18:13:37,415.11,Mouse
14686,932,2025-10-07 07:35:41,67.71,Headphones
14687,932,2025-08-25 23:03:37,35.63,Webcam
14688,932,2025-08-20 18:35:46,364.37,Headphones
14689,932,2025-01-20 20:51:28,328.91,Speaker
14690,932,2025-03-13 23:11:38,14.07,Laptop
14691,932,2025-07-29 20:27:46,443.53,Tablet
14692,932,2025-04-13 12:01:31,331.75,Mouse
14693,932,2025-01-23 14:34:12,139.7,Keyboard
14694,932,2025-05-02 22:40:12,311.94,Webcam
14695,932,2025-03-16 19:37:01,334.72,Tablet
14696,932,2025-07-28 08:57:52,14.24,Keyboard
14697,932,2025-07-02 09:20:13,155.29,Tablet
14698,932,2025-04-11 09:06:37,413.09,Speaker
14699,932,2025-07-03 08:50:46,436.17,Webcam
14700,932,2025-03-13 13:25:32,461.48,Speaker
14701,932,2026-01-17 23:29:52,433.59,Charger
14702,932,2025-12-19 07:17:15,79.04,Phone
14703,933,2025-08-06 02:42:52,381.76,Monitor
14704,933,2025-12-25 04:28:18,240.54,Monitor
14705,933,2025-03-01 04:21:15,308.34,Speaker
14706,933,2025-05-02 15:34:16,147.22,Monitor
14707,933,2025-09-23 12:32:08,199.43,Monitor
14708,933,2025-05-01 01:02:20,95.51,Headphones
14709,933,2025-10-10 02:16:09,468.38,Phone
14710,933,2025-05-05 11:31:44,246.07,Speaker
14711,933,2025-07-15 10:24:40,460.24,Webcam
14712,933,2025-03-06 11:12:52,493.47,Tablet
14713,933,2025-08-13 18:52:34,49.5,Mouse
14714,933,2025-11-09 14:22:03,48.48,Tablet
14715,933,2025-09-02 06:14:36,254.53,Speaker
14716,933,2025-04-19 16:26:36,33.24,Monitor
14717,933,2025-09-07 07:05:45,178.63,Tablet
14718,933,2025-05-23 12:00:40,314.53,Tablet
14719,933,2025-11-24 20:22:55,217.67,Mouse
14720,933,2025-04-12 11:59:28,313.64,Speaker
14721,933,2026-01-15 05:40:33,264.05,Charger
14722,933,2025-01-28 18:51:46,232.95,Speaker
14723,933,2025-08-31 20:03:47,267.12,Webcam
14724,933,2025-06-29 07:21:32,172.02,Monitor
14725,933,2025-08-31 18:05:22,171.4,Monitor
14726,933,2025-11-26 00:43:29,442.9,Monitor
14727,933,2025-02-06 19:59:45,483.57,Headphones
14728,933,2025-07-01 21:07:59,146.04,Phone
14729,933,2025-07-31 17:58:04,459.85,Tablet
14730,933,2025-06-25 13:36:19,363.8,Charger
14731,934,2025-05-01 10:01:49,492.02,Mouse
14732,934,2025-10-17 08:56:30,497.41,Laptop
14733,934,2025-11-10 01:29:34,348.72,Charger
14734,934,2025-12-20 14:29:53,223.13,Webcam
14735,934,2026-01-11 16:39:00,173.11,Phone
14736,934,2025-10-03 10:21:30,494.06,Charger
14737,934,2025-12-20 11:44:03,112.31,Mouse
14738,934,2025-09-13 01:21:48,448.95,Speaker
14739,934,2025-09-20 18:41:45,305.38,Phone
14740,934,2025-10-16 03:53:17,85.06,Monitor
14741,934,2026-01-12 15:14:11,422.33,Speaker
14742,934,2025-01-21 18:57:38,150.31,Monitor
14743,934,2025-08-29 15:09:10,244.47,Headphones
14744,934,2025-03-28 20:28:09,216.75,Keyboard
14745,934,2025-03-28 15:10:57,209.49,Phone
14746,934,2025-08-04 18:31:21,490.78,Mouse
14747,934,2025-08-16 18:45:43,281.65,Mouse
14748,934,2025-11-12 22:05:32,76.69,Tablet
14749,934,2025-12-19 16:25:58,353.6,Headphones
14750,934,2025-05-08 10:39:32,435.23,Laptop
14751,934,2026-01-19 20:46:24,483.38,Webcam
14752,934,2025-09-15 17:14:48,23.83,Mouse
14753,934,2025-08-06 03:03:46,174.29,Monitor
14754,935,2025-07-15 20:15:50,24.83,Keyboard
14755,935,2025-11-13 14:12:41,484.22,Phone
14756,935,2025-05-05 02:31:38,195.6,Tablet
14757,935,2025-12-24 17:20:44,356.21,Webcam
14758,935,2025-05-24 15:09:29,321.48,Monitor
14759,935,2025-11-09 08:58:14,128.22,Laptop
14760,935,2025-06-05 13:20:22,114.46,Webcam
14761,935,2025-03-04 20:18:56,480.51,Tablet
14762,935,2025-12-18 16:58:01,406.13,Webcam
14763,935,2025-10-21 22:21:37,43.03,Mouse
14764,935,2025-04-22 11:40:16,321.51,Tablet
14765,935,2025-12-09 04:25:10,149.29,Webcam
14766,935,2025-12-09 06:58:41,437.38,Keyboard
14767,935,2025-11-14 05:40:10,215.0,Phone
14768,935,2025-05-28 00:42:57,401.9,Phone
14769,935,2025-08-17 04:36:34,73.73,Phone
14770,935,2025-11-07 03:04:35,112.76,Laptop
14771,936,2026-01-02 02:33:33,276.82,Tablet
14772,936,2025-07-15 14:01:01,283.22,Webcam
14773,936,2025-03-14 03:04:12,274.4,Laptop
14774,936,2025-12-14 21:26:05,454.02,Mouse
14775,936,2025-07-30 01:32:34,48.01,Monitor
14776,936,2025-03-09 06:34:18,179.89,Speaker
14777,936,2025-07-15 12:30:33,172.35,Mouse
14778,936,2025-05-03 15:39:52,194.59,Keyboard
14779,936,2025-12-31 08:42:11,222.17,Monitor
14780,936,2025-04-06 17:24:20,49.15,Laptop
14781,936,2025-01-28 15:44:33,90.97,Speaker
14782,936,2025-09-26 15:30:22,343.52,Tablet
14783,936,2025-07-04 09:03:25,175.91,Phone
14784,936,2025-11-29 10:20:22,469.69,Speaker
14785,936,2025-08-23 01:53:39,355.4,Mouse
14786,936,2025-08-25 20:34:57,222.07,Laptop
14787,937,2025-03-07 22:15:00,463.41,Charger
14788,937,2025-11-22 17:57:01,143.53,Charger
14789,937,2025-03-02 10:16:16,461.95,Charger
14790,937,2025-11-10 14:25:31,267.73,Monitor
14791,937,2025-06-18 10:14:58,96.05,Speaker
14792,937,2025-12-12 06:51:01,446.38,Speaker
14793,937,2025-12-09 13:12:07,495.17,Webcam
14794,937,2025-12-05 03:30:37,442.88,Keyboard
14795,937,2025-05-05 15:15:56,85.52,Headphones
14796,937,2025-11-17 15:08:10,48.83,Headphones
14797,937,2025-10-27 08:12:38,421.47,Tablet
14798,937,2025-11-13 17:59:39,409.1,Speaker
14799,937,2025-12-08 08:18:11,282.19,Webcam
14800,937,2025-02-03 00:45:27,54.67,Tablet
14801,937,2025-04-09 06:26:50,112.71,Tablet
14802,937,2025-05-18 20:53:36,459.8,Headphones
14803,937,2025-04-11 06:37:50,435.06,Mouse
14804,937,2025-09-06 18:41:56,266.25,Monitor
14805,937,2025-08-04 01:56:10,72.12,Webcam
14806,937,2025-11-11 13:14:23,465.44,Webcam
14807,937,2025-08-11 09:32:38,277.12,Tablet
14808,937,2026-01-05 08:45:08,219.46,Speaker
14809,937,2025-02-14 15:21:42,354.19,Keyboard
14810,937,2025-08-05 09:26:35,101.21,Tablet
14811,937,2025-07-31 00:27:00,269.3,Mouse
14812,937,2025-04-10 05:17:44,490.96,Headphones
14813,937,2025-08-21 08:42:20,83.28,Speaker
14814,937,2025-07-21 21:11:13,497.03,Webcam
14815,937,2025-07-11 12:16:14,229.93,Headphones
14816,937,2025-09-30 13:36:30,417.27,Webcam
14817,938,2025-11-06 15:51:26,478.73,Laptop
14818,938,2025-06-08 20:55:51,209.28,Speaker
14819,938,2025-08-07 05:21:49,121.5,Headphones
14820,939,2025-04-16 18:47:56,322.49,Keyboard
14821,939,2025-10-31 18:58:37,408.5,Keyboard
14822,939,2025-04-21 06:50:30,245.37,Keyboard
14823,939,2025-04-13 16:16:27,446.45,Tablet
14824,939,2025-06-26 13:34:09,104.51,Tablet
14825,939,2025-05-10 16:12:24,430.8,Webcam
14826,939,2025-11-11 22:19:14,254.86,Laptop
14827,939,2025-07-23 19:49:07,37.41,Keyboard
14828,939,2025-07-13 23:10:27,114.35,Speaker
14829,940,2025-01-25 19:15:01,355.8,Webcam
14830,940,2025-12-08 12:02:00,116.98,Tablet
14831,940,2025-04-27 21:35:45,390.22,Headphones
14832,940,2025-02-26 00:20:22,375.28,Tablet
14833,940,2025-04-20 16:58:12,93.41,Keyboard
14834,940,2025-10-26 00:40:38,409.75,Webcam
14835,940,2025-01-23 16:01:32,462.16,Laptop
14836,940,2025-09-12 08:52:20,162.96,Tablet
14837,940,2025-01-25 05:33:57,396.44,Laptop
14838,940,2025-09-19 05:20:35,384.02,Tablet
14839,940,2026-01-10 00:35:09,172.22,Keyboard
14840,940,2025-03-05 04:03:48,152.27,Mouse
14841,941,2025-06-04 23:22:25,305.78,Headphones
14842,941,2025-04-05 08:22:02,490.74,Webcam
14843,941,2025-08-07 11:43:06,447.26,Webcam
14844,941,2025-12-07 03:27:12,328.13,Monitor
14845,941,2025-09-24 17:56:51,61.09,Mouse
14846,941,2025-12-25 13:39:15,243.57,Speaker
14847,941,2025-07-02 04:02:58,273.34,Phone
14848,941,2025-01-29 09:37:47,186.25,Charger
14849,941,2025-04-02 17:48:36,216.45,Monitor
14850,941,2025-08-20 00:46:35,205.87,Webcam
14851,941,2025-03-10 23:51:58,124.09,Mouse
14852,941,2025-06-23 03:30:03,422.29,Keyboard
14853,941,2025-03-13 03:21:12,196.26,Laptop
14854,941,2025-06-04 19:24:17,155.54,Monitor
14855,941,2025-05-03 02:51:05,262.3,Monitor
14856,941,2025-11-22 05:43:21,375.6,Mouse
14857,941,2025-03-26 04:42:01,254.74,Headphones
14858,942,2025-02-04 17:48:36,101.83,Tablet
14859,942,2026-01-14 04:10:51,315.56,Phone
14860,942,2025-05-02 03:09:53,482.77,Tablet
14861,942,2025-02-15 17:35:35,148.88,Charger
14862,942,2025-10-01 20:27:09,171.84,Speaker
14863,942,2025-12-15 11:38:26,237.97,Webcam
14864,942,2025-03-27 13:34:25,24.21,Mouse
14865,943,2025-12-21 07:12:31,89.22,Charger
14866,943,2025-12-24 05:26:00,138.27,Keyboard
14867,943,2025-04-20 17:51:40,295.52,Charger
14868,943,2026-01-02 18:14:12,341.97,Monitor
14869,943,2025-02-22 09:39:06,479.85,Mouse
14870,943,2025-09-14 18:22:59,144.55,Webcam
14871,943,2025-02-02 22:17:29,212.16,Speaker
14872,943,2025-10-28 15:08:07,301.37,Headphones
14873,943,2025-09-30 18:01:11,38.99,Tablet
14874,943,2025-06-07 16:33:06,472.59,Laptop
14875,943,2025-07-14 05:43:40,120.44,Headphones
14876,943,2025-07-18 17:59:16,292.2,Laptop
14877,943,2025-03-13 09:58:24,349.97,Headphones
14878,943,2025-01-23 05:43:03,363.46,Speaker
14879,943,2025-05-04 16:21:14,254.41,Mouse
14880,943,2025-11-10 18:10:52,80.45,Headphones
14881,943,2025-05-08 22:34:43,131.4,Mouse
14882,943,2025-02-15 03:16:58,279.36,Laptop
14883,943,2025-01-28 00:53:51,167.03,Speaker
14884,943,2025-02-11 08:59:14,389.78,Phone
14885,943,2025-10-22 01:45:18,28.71,Laptop
14886,943,2025-10-15 10:02:49,473.86,Keyboard
14887,943,2025-07-31 12:50:56,411.12,Headphones
14888,943,2025-10-15 03:45:46,233.95,Headphones
14889,943,2025-09-07 03:15:03,169.78,Webcam
14890,943,2025-12-12 04:15:31,20.38,Webcam
14891,943,2025-10-20 20:39:35,250.59,Speaker
14892,943,2025-05-06 01:43:34,385.8,Phone
14893,943,2025-02-28 02:46:48,499.01,Mouse
14894,944,2025-08-27 19:53:22,307.99,Charger
14895,944,2025-04-13 22:15:43,190.36,Charger
14896,944,2025-03-23 08:40:50,337.22,Monitor
14897,944,2025-05-05 12:46:53,183.19,Webcam
14898,944,2025-06-13 13:35:30,176.91,Keyboard
14899,944,2025-11-19 14:53:24,309.69,Keyboard
14900,944,2025-04-23 16:16:19,488.37,Laptop
14901,944,2025-12-12 16:35:25,446.61,Keyboard
14902,944,2025-08-22 07:38:57,449.31,Headphones
14903,944,2025-09-27 04:57:23,347.28,Mouse
14904,944,2025-02-18 15:09:21,75.66,Phone
14905,944,2025-02-12 12:01:06,227.12,Monitor
14906,945,2025-09-18 17:11:03,188.63,Monitor
14907,945,2025-07-26 20:45:06,449.81,Speaker
14908,945,2025-10-24 21:53:51,119.89,Keyboard
14909,945,2025-09-16 16:10:16,471.61,Keyboard
14910,945,2025-05-20 14:49:55,74.18,Keyboard
14911,945,2025-02-27 18:15:36,80.27,Laptop
14912,945,2025-09-23 17:29:31,471.78,Speaker
14913,945,2026-01-14 02:00:41,326.17,Speaker
14914,945,2025-03-17 11:46:09,90.37,Phone
14915,945,2025-03-17 09:29:25,203.24,Keyboard
14916,945,2025-11-07 22:03:21,57.18,Phone
14917,945,2025-05-07 23:44:14,309.03,Tablet
14918,945,2025-08-19 15:46:56,55.34,Keyboard
14919,945,2025-07-20 05:19:14,250.8,Monitor
14920,945,2025-01-31 07:56:46,166.64,Laptop
14921,945,2025-09-05 12:15:30,403.88,Laptop
14922,945,2025-10-30 23:19:34,396.85,Tablet
14923,946,2025-11-01 23:41:25,319.03,Charger
14924,946,2025-08-25 02:35:46,442.04,Webcam
14925,946,2025-07-23 17:42:14,109.22,Speaker
14926,946,2025-03-20 01:06:13,368.02,Speaker
14927,946,2025-11-05 11:51:25,79.33,Laptop
14928,946,2025-06-20 18:25:35,102.39,Keyboard
14929,946,2025-04-29 17:18:49,344.77,Headphones
14930,946,2025-12-22 12:58:34,94.43,Phone
14931,946,2026-01-17 20:28:03,395.03,Monitor
14932,946,2025-08-31 10:39:57,440.25,Monitor
14933,946,2025-06-27 09:48:11,14.71,Tablet
14934,946,2025-04-09 21:16:36,295.55,Mouse
14935,946,2025-04-01 14:14:40,124.44,Laptop
14936,946,2025-03-30 07:28:28,292.18,Phone
14937,946,2025-06-14 07:53:14,96.25,Phone
14938,946,2025-02-19 17:40:32,413.14,Laptop
14939,947,2025-08-01 00:36:08,362.03,Tablet
14940,947,2025-12-13 09:18:15,183.26,Charger
14941,947,2025-05-16 08:07:36,165.32,Charger
14942,947,2025-11-24 12:57:46,39.95,Laptop
14943,947,2025-03-17 09:04:05,148.33,Webcam
14944,947,2025-04-02 10:39:22,307.81,Monitor
14945,947,2025-05-12 20:50:57,53.38,Headphones
14946,947,2025-01-25 19:50:56,453.08,Keyboard
14947,947,2025-05-03 07:34:49,158.22,Laptop
14948,947,2025-12-09 15:49:27,52.31,Charger
14949,947,2026-01-01 01:33:15,52.61,Phone
14950,947,2025-10-16 21:03:17,109.93,Monitor
14951,948,2025-09-28 03:41:43,481.98,Headphones
14952,948,2025-10-08 22:27:48,138.37,Speaker
14953,948,2025-04-13 11:56:53,357.93,Webcam
14954,948,2025-03-28 08:16:04,43.64,Headphones
14955,948,2025-07-02 04:50:26,304.41,Charger
14956,948,2025-02-28 02:32:15,221.88,Tablet
14957,948,2025-03-03 07:00:00,447.32,Mouse
14958,948,2025-08-15 14:41:29,277.96,Phone
14959,948,2025-12-08 03:03:31,100.96,Headphones
14960,948,2025-09-18 21:35:28,152.27,Tablet
14961,948,2025-02-09 10:34:33,66.83,Phone
14962,948,2025-02-03 03:50:42,83.86,Tablet
14963,948,2025-04-05 02:56:18,313.43,Headphones
14964,948,2025-05-19 00:43:57,256.23,Headphones
14965,948,2025-06-17 23:17:34,29.32,Monitor
14966,948,2025-08-12 14:39:09,300.11,Monitor
14967,948,2025-07-07 00:27:53,284.64,Tablet
14968,948,2025-02-27 22:13:53,312.85,Charger
14969,948,2025-10-14 09:49:21,34.86,Speaker
14970,948,2025-06-17 13:08:19,325.92,Phone
14971,948,2025-04-13 22:27:19,293.41,Mouse
14972,948,2025-02-08 21:55:34,157.99,Keyboard
14973,948,2025-07-23 19:46:13,87.31,Phone
14974,948,2025-01-25 01:18:17,414.01,Phone
14975,949,2025-03-19 09:07:39,292.1,Charger
14976,949,2025-08-20 12:00:03,27.69,Tablet
14977,949,2025-06-24 11:44:04,44.35,Headphones
14978,949,2025-07-13 15:11:34,104.17,Mouse
14979,949,2025-10-17 02:17:13,482.47,Headphones
14980,949,2025-09-30 21:58:47,56.11,Tablet
14981,949,2025-03-27 08:26:35,124.42,Mouse
14982,949,2025-02-11 04:15:57,441.69,Mouse
14983,949,2026-01-18 05:18:22,249.64,Monitor
14984,949,2026-01-16 13:23:07,487.16,Phone
14985,949,2025-03-20 05:02:49,456.53,Phone
14986,949,2025-11-18 22:36:22,15.56,Headphones
14987,949,2025-02-03 01:03:59,348.48,Charger
14988,949,2025-02-01 17:50:19,55.2,Phone
14989,949,2025-09-08 07:08:07,445.05,Webcam
14990,949,2025-05-30 13:57:06,152.38,Keyboard
14991,949,2025-11-19 02:18:15,408.44,Laptop
14992,949,2025-11-24 03:22:37,64.89,Headphones
14993,949,2025-04-22 05:17:52,393.04,Laptop
14994,949,2025-06-21 05:08:14,384.09,Headphones
14995,949,2026-01-02 07:16:27,143.49,Monitor
14996,949,2025-11-28 02:07:23,300.29,Mouse
14997,950,2025-06-30 05:11:54,479.49,Phone
14998,951,2025-10-27 13:47:17,448.24,Webcam
14999,951,2025-03-14 00:48:24,387.27,Keyboard
15000,951,2025-02-16 14:38:33,38.44,Webcam
15001,951,2025-08-30 05:49:06,232.35,Tablet
15002,951,2025-06-09 08:33:05,185.47,Webcam
15003,951,2025-04-06 17:51:06,84.49,Phone
15004,951,2025-06-28 08:08:18,414.5,Headphones
15005,951,2025-08-19 13:07:41,67.66,Laptop
15006,951,2025-09-03 23:04:31,419.27,Webcam
15007,952,2025-02-01 12:03:26,256.88,Phone
15008,952,2025-01-24 06:27:03,55.48,Laptop
15009,952,2025-06-01 00:50:20,164.57,Webcam
15010,952,2025-07-19 22:08:45,488.51,Laptop
15011,952,2025-07-24 04:12:18,477.51,Charger
15012,952,2025-09-12 07:40:56,309.91,Headphones
15013,952,2025-05-21 22:43:41,39.61,Mouse
15014,952,2025-02-01 01:19:05,436.13,Laptop
15015,952,2025-02-12 16:04:31,16.7,Charger
15016,952,2025-02-26 14:11:44,307.69,Mouse
15017,952,2025-07-31 14:34:20,457.86,Mouse
15018,952,2025-04-24 22:04:12,204.63,Charger
15019,952,2025-03-14 10:18:34,130.33,Tablet
15020,952,2025-05-29 22:16:00,493.54,Headphones
15021,952,2025-11-26 06:48:59,116.92,Webcam
15022,952,2025-08-27 01:48:15,39.04,Webcam
15023,952,2025-01-25 04:20:04,62.97,Keyboard
15024,952,2025-01-30 11:46:20,266.23,Laptop
15025,952,2025-11-26 12:18:13,392.86,Charger
15026,952,2025-07-18 13:58:33,252.78,Phone
15027,952,2025-04-14 08:28:52,144.43,Laptop
15028,953,2025-09-16 08:48:38,216.22,Headphones
15029,953,2025-07-18 14:45:41,99.48,Monitor
15030,953,2025-02-24 03:26:01,115.59,Laptop
15031,953,2025-04-03 23:47:35,401.55,Mouse
15032,953,2025-11-08 16:31:58,175.45,Speaker
15033,953,2025-11-18 19:24:10,391.37,Monitor
15034,953,2025-02-02 20:01:38,149.8,Speaker
15035,953,2025-10-01 12:26:03,349.81,Speaker
15036,953,2025-07-14 17:28:44,104.42,Tablet
15037,953,2025-03-28 01:29:58,129.27,Keyboard
15038,953,2025-03-23 15:04:51,303.89,Laptop
15039,953,2025-02-25 17:10:22,421.96,Webcam
15040,953,2025-03-03 18:52:54,101.39,Speaker
15041,953,2025-04-09 16:41:19,426.95,Keyboard
15042,953,2025-08-18 07:37:24,457.53,Tablet
15043,953,2025-12-02 03:08:41,346.09,Speaker
15044,953,2025-06-17 05:36:35,473.32,Monitor
15045,953,2025-08-28 08:25:49,184.47,Phone
15046,954,2025-02-05 10:00:07,313.9,Phone
15047,954,2025-11-05 01:00:14,448.14,Mouse
15048,954,2025-08-06 04:38:03,393.04,Headphones
15049,954,2025-07-22 22:32:45,460.48,Speaker
15050,954,2025-12-29 22:31:44,432.35,Headphones
15051,954,2025-02-18 17:49:56,219.9,Speaker
15052,954,2025-10-01 19:18:28,284.79,Headphones
